SSTn_late,,SSTn_early,,SSTp_late,,SSTp_early,
X,Y,X,Y,X,Y,X,Y
-3.0114942528735638,0,-2.9272030651341,0.013245033112582405,-2.950191570881226,-0.2119205298013238,-2.950191570881226,-0.013245033112582405
3.5249042145593865,-0.2649006622516552,3.2413793103448274,1.1788079470198678,3.3563218390804597,2.9403973509933774,0.7279693486590038,5.046357615894039
3.60919540229885,-0.29139072847682,3.3103448275862064,1.3112582781456954,3.471264367816092,2.6490066225165574,0.7662835249042139,5.258278145695364
3.7318007662835253,-0.1192052980132452,3.4329501915708818,1.3774834437086092,3.57088122605364,2.543046357615893,0.7662835249042139,5.403973509933774
3.823754789272032,-0.1192052980132452,3.57088122605364,1.1920529801324502,3.6398467432950206,2.5298013245033104,0.804597701149425,5.708609271523178
3.8773946360153264,-0.0662251655629138,3.6398467432950206,1.0596026490066226,3.762452107279694,2.3576158940397356,0.8352490421455938,5.880794701986755
3.96168582375479,-0.03973509933774899,3.7471264367816097,1.0596026490066226,3.7701149425287355,2.2781456953642394,0.8582375478927196,6.105960264900662
4.015325670498084,0,3.8160919540229887,0.9536423841059616,3.969348659003831,2.225165562913908,0.8965517241379306,6.278145695364238
,,3.9080459770114953,0.8079470198675516,,,0.9272030651340994,6.490066225165562
,,3.9846743295019156,0.701986754966887,,,1.0038314176245207,6.635761589403973
,,,,,,1.0498084291187748,6.887417218543045
,,,,,,1.1111111111111116,7.019867549668873
,,,,,,1.2260536398467439,7.152317880794702
,,,,,,1.3256704980842917,7.245033112582781
,,,,,,1.4329501915708809,7.364238410596026
,,,,,,1.5172413793103443,7.43046357615894
,,,,,,1.6704980842911876,7.324503311258278
,,,,,,1.7394636015325666,7.205298013245033
,,,,,,1.7931034482758612,6.953642384105959
,,,,,,1.8390804597701145,6.834437086092715
,,,,,,1.9616858237547898,6.649006622516556
,,,,,,2.0153256704980844,6.569536423841059
,,,,,,2.1302681992337167,6.357615894039735
,,,,,,2.1839080459770113,6.278145695364238
,,,,,,2.3065134099616857,6.119205298013244
,,,,,,2.360153256704981,5.973509933774833
,,,,,,2.4750957854406126,5.801324503311258
,,,,,,2.5134099616858236,5.655629139072848
,,,,,,2.590038314176244,5.456953642384105
,,,,,,2.6513409961685817,5.324503311258278
,,,,,,2.689655172413792,5.086092715231787
,,,,,,2.735632183908045,4.927152317880795
,,,,,,2.7892720306513414,4.701986754966887
,,,,,,2.850574712643679,4.556291390728476
,,,,,,2.9042145593869737,4.317880794701987
,,,,,,2.950191570881227,4.145695364238411
,,,,,,3.0344827586206904,3.9337748344370853
,,,,,,3.0957854406130263,3.8278145695364234
,,,,,,3.195402298850574,3.6158940397350996
,,,,,,3.2413793103448274,3.5364238410596034
,,,,,,3.3409961685823752,3.2715231788079464
,,,,,,3.39463601532567,3.2052980132450326
,,,,,,3.517241379310345,2.9801324503311264
,,,,,,3.586206896551724,2.927152317880795
,,,,,,3.7471264367816097,2.847682119205299
,,,,,,3.8084291187739474,2.7284768211920536
,,,,,,3.900383141762452,2.543046357615893
,,,,,,3.969348659003831,2.437086092715232
